cluster,time_of_day,grid_id,reason,high,low,medium
0,afternoon,15299,2,0.0902644124922061,0.7151810475239214,0.1945545399838724
0,afternoon,15299,1,0.0,0.5901430467093242,0.4098569532906758
0,afternoon,15299,0,0.0,0.9390644139924114,0.0609355860075887
0,night,15300,2,0.0868531085626007,0.6891178287758734,0.2240290626615258
0,night,15300,1,0.1895995072386186,0.5162753250398686,0.2941251677215126
0,night,15300,0,0.0,0.7806726391646239,0.2193273608353761
0,morning,15300,2,0.063890338735814,0.6939668805505222,0.2421427807136637
0,morning,15300,1,0.0554204360816112,0.7046035144840899,0.2399760494342989
0,morning,15300,0,0.0,0.7283673951400493,0.2716326048599506
0,afternoon,15300,2,0.030769992220505,0.7194103441225973,0.2498196636568977
0,afternoon,15300,1,0.1039378142864576,0.4168675964791762,0.4791945892343661
0,afternoon,15300,0,0.0,0.7425448868565566,0.2574551131434434
0,night,15302,2,0.110573525803886,0.6387006240691079,0.2507258501270061
0,night,15302,1,0.3936228780563051,0.3405080628996608,0.2658690590440342
0,night,15302,0,0.0,0.5444684309944,0.4555315690056001
0,morning,15302,2,0.1056221227166089,0.6569331217162419,0.2374447555671492
0,morning,15302,1,0.1238961504992721,0.5967855353771885,0.2793183141235394
0,morning,15302,0,0.0,0.6173743852899424,0.3826256147100575
0,afternoon,15302,2,0.1248334722438647,0.5638725611954702,0.3112939665606649
0,afternoon,15302,1,0.3793565739249244,0.331895998595219,0.2887474274798565
0,afternoon,15302,0,0.0,0.5039462918179218,0.4960537081820781
1,night,15303,2,0.136333689724758,0.6030871815977101,0.260579128677532
1,night,15303,1,0.0182921951348335,0.6178504626764768,0.3638573421886896
1,night,15303,0,0.0,0.9398454457727444,0.0601545542272556
1,morning,15303,2,0.2259200178750102,0.5214710239725256,0.252608958152464
1,morning,15303,1,0.2500530035380321,0.3869497755594019,0.3629972209025658
1,morning,15303,0,0.0,0.9554333182019924,0.0445666817980074
1,afternoon,15303,2,0.1695717489403566,0.5418253891374016,0.2886028619222418
1,afternoon,15303,1,0.0,0.6515360744110944,0.3484639255889056
1,afternoon,15303,0,0.0,0.9511949724450894,0.0488050275549106
1,night,15304,2,0.463579792479362,0.2684626042295406,0.2679576032910974
1,night,15304,1,0.2368740865897288,0.3689825400017705,0.3941433734085006
1,night,15304,0,0.6433216457536429,0.167700239533226,0.188978114713131
1,morning,15304,2,0.3711537536708423,0.312930731894176,0.3159155144349816
1,morning,15304,1,0.6318241244177579,0.1500403471398487,0.2181355284423934
1,morning,15304,0,0.5929198161529327,0.2027236727962539,0.2043565110508132
1,afternoon,15304,2,0.4497501589476733,0.2573632227135371,0.2928866183387896
1,afternoon,15304,1,0.4225184605174247,0.209938548691165,0.3675429907914102
1,afternoon,15304,0,0.622242174856876,0.166033104794908,0.211724720348216
1,night,15306,2,0.4471975258193041,0.193648368664245,0.3591541055164508
1,night,15306,1,0.0908243294462691,0.3758795441007571,0.5332961264529736
1,night,15306,0,0.0,0.523823451412215,0.4761765485877851
1,morning,15306,2,0.3976977908655864,0.2114416064116793,0.3908606027227342
1,morning,15306,1,0.225559376633727,0.309097303785989,0.4653433195802839
1,morning,15306,0,0.0,0.4646018015979128,0.5353981984020872
1,afternoon,15306,2,0.4012717137405396,0.2226304733949436,0.3760978128645166
1,afternoon,15306,1,0.1906379840719478,0.3298272244335852,0.479534791494467
1,afternoon,15306,0,0.0,0.5499234982557573,0.4500765017442426
1,night,15309,2,0.5364669045098208,0.1638149303686084,0.2997181651215708
1,night,15309,1,0.4634419762455281,0.2939656812821375,0.2425923424723342
1,night,15309,0,0.8417051626449125,0.0,0.1582948373550875
1,morning,15309,2,0.5467946944655034,0.157985717312233,0.2952195882222636
1,morning,15309,1,0.3385851833659629,0.1709734051993926,0.4904414114346445
1,morning,15309,0,0.8812560910281626,0.0,0.1187439089718374
1,afternoon,15309,2,0.5465694997929305,0.1478487305964853,0.3055817696105841
1,afternoon,15309,1,0.4287570077288828,0.2536535419468042,0.317589450324313
1,afternoon,15309,0,0.8509295485050118,0.0,0.1490704514949881
2,night,15310,2,0.5962233997977601,0.1143813553776614,0.2893952448245784
2,night,15310,1,0.5117790973597334,0.2062674958457106,0.2819534067945559
2,night,15310,0,0.9299103530407636,0.0,0.0700896469592361
2,morning,15310,2,0.6046621826934515,0.1159732286790137,0.2793645886275347
2,morning,15310,1,0.3146361566440294,0.2032280302541639,0.4821358131018067
2,morning,15310,0,0.9191127508606604,0.0,0.0808872491393397
2,afternoon,15310,2,0.599909969450602,0.1038302318193309,0.2962597987300671
2,afternoon,15310,1,0.5129908307286885,0.1777161498594975,0.309293019411814
2,afternoon,15310,0,0.9241782427529902,0.0,0.0758217572470098
2,night,15311,2,0.6095367278916844,0.1260438145992348,0.2644194575090807
2,night,15311,1,0.6597327997036756,0.1717782548188881,0.1684889454774363
2,night,15311,0,0.8135435660005843,0.0,0.1864564339994157
2,morning,15311,2,0.5286757796712965,0.1677044302500293,0.303619790078674
2,morning,15311,1,0.4730622333074493,0.1939753792229434,0.3329623874696072
2,morning,15311,0,0.896044439651418,0.0,0.103955560348582
2,afternoon,15311,2,0.6150649732222865,0.1238765102303679,0.2610585165473455
2,afternoon,15311,1,0.6017218825675783,0.1274429635229991,0.2708351539094225
2,afternoon,15311,0,0.8326332684725455,0.0,0.1673667315274545
0,night,15312,2,0.369794417338313,0.2294139195615837,0.4007916631001033
0,night,15312,1,0.1121395464574082,0.3762719920453188,0.5115884614972729
0,night,15312,0,0.8838048962004428,0.0,0.1161951037995572
0,morning,15312,2,0.4546604387566472,0.1920075508612293,0.3533320103821232
0,morning,15312,1,0.044572516421666,0.4671746608098744,0.4882528227684595
0,morning,15312,0,0.9026090684761054,0.0,0.0973909315238945
0,afternoon,15312,2,0.4177597331118238,0.1774565818915621,0.4047836849966141
0,afternoon,15312,1,0.282843195152867,0.2168726233074911,0.5002841815396418
0,afternoon,15312,0,0.8813370186612646,0.0,0.1186629813387354
2,night,15313,2,0.4398473358889205,0.1952992351133748,0.3648534289977045
2,night,15313,1,0.1045659517184432,0.3932219350340756,0.502212113247481
2,night,15313,0,0.4848300821445821,0.046729486199147,0.468440431656271
2,morning,15313,2,0.4489278285431108,0.1893023617788282,0.3617698096780609
2,morning,15313,1,0.1828504148590745,0.4353187370701789,0.3818308480707465
2,morning,15313,0,0.4904959365881233,0.0458781954651822,0.4636258679466944
2,afternoon,15313,2,0.4670296593515136,0.1723420404403645,0.3606283002081218
2,afternoon,15313,1,0.2630423074347525,0.3224343570827833,0.4145233354824642
2,afternoon,15313,0,0.4496708095967631,0.0465302607616049,0.5037989296416319
1,night,15314,2,0.3432753423904419,0.2417774580267923,0.4149471995827655
1,night,15314,1,0.7080816270577623,0.1403887768974411,0.1515295960447965
1,night,15314,0,0.6568800986324388,0.0460519168724487,0.2970679844951124
1,morning,15314,2,0.3067081229412925,0.2770302414002095,0.416261635658498
1,morning,15314,1,0.4504074825769203,0.2561672669568288,0.2934252504662508
1,morning,15314,0,0.6481021337130379,0.0523507329680419,0.2995471333189201
1,afternoon,15314,2,0.2781224469160147,0.2623132749232006,0.4595642781607846
1,afternoon,15314,1,0.5934229321214722,0.1623788884012069,0.2441981794773208
1,afternoon,15314,0,0.6210894152380474,0.0545631793643702,0.3243474053975825
0,night,15315,2,0.0937488432134522,0.5008755835746797,0.4053755732118682
0,night,15315,1,0.4458265623275459,0.3012296670886851,0.2529437705837689
0,night,15315,0,0.0,0.7759840491859125,0.2240159508140875
0,morning,15315,2,0.2316100001243463,0.4191677934257884,0.3492222064498652
0,morning,15315,1,0.6623716635652535,0.1597057197660426,0.1779226166687039
0,morning,15315,0,0.0,0.7343883514520512,0.2656116485479488
0,afternoon,15315,2,0.1358333233700781,0.4478512391661599,0.416315437463762
0,afternoon,15315,1,0.5335971837561577,0.3316441200050604,0.1347586962387819
0,afternoon,15315,0,0.0,0.7823467399757347,0.2176532600242652
0,night,15316,2,0.1094530479778266,0.531519502636236,0.3590274493859373
0,night,15316,1,0.0703474161760089,0.5108119485602597,0.4188406352637313
0,night,15316,0,0.0,0.8095666975480748,0.1904333024519251
0,morning,15316,2,0.2244988265923717,0.4497574287777339,0.3257437446298942
0,morning,15316,1,0.4707730566957949,0.2877436158416647,0.2414833274625403
0,morning,15316,0,0.0,0.8123004651086495,0.1876995348913505
0,afternoon,15316,2,0.2560566878526914,0.3979535551583431,0.3459897569889655
0,afternoon,15316,1,0.2542236524059468,0.3311282452035771,0.4146481023904761
0,afternoon,15316,0,0.0,0.7640482979262098,0.2359517020737902
1,night,15317,2,0.1833324212813724,0.5360894105611714,0.2805781681574563
1,night,15317,1,0.0,0.7144261797700189,0.2855738202299812
1,night,15317,0,0.0,0.749294503965433,0.2507054960345669
1,morning,15317,2,0.1935446958773735,0.4469288775799414,0.359526426542685
1,morning,15317,1,0.0266065730087013,0.5867668662591589,0.3866265607321397
1,morning,15317,0,0.0,0.7874392349294953,0.2125607650705047
1,afternoon,15317,2,0.2933427778602673,0.4684940351747502,0.2381631869649825
1,afternoon,15317,1,0.0,0.7267319451346915,0.2732680548653085
1,afternoon,15317,0,0.0,0.7373000882539735,0.2626999117460265
0,night,15468,2,0.0676484608444785,0.699581079261482,0.2327704598940394
0,night,15468,1,0.0994544917638007,0.1622919153817339,0.7382535928544653
0,night,15468,0,0.0,1.0,0.0
0,morning,15468,2,0.0913118666217248,0.5126681839061554,0.3960199494721197
0,morning,15468,1,0.0106421084319981,0.4935714284689458,0.4957864630990561
0,morning,15468,0,0.0,1.0,0.0
0,afternoon,15468,2,0.1467274715627481,0.5469456314014619,0.30632689703579
0,afternoon,15468,1,0.0649203396702012,0.4569389729228891,0.4781406874069095
0,afternoon,15468,0,0.0,1.0,0.0
0,night,15474,2,0.2613432984342074,0.4260931200628381,0.3125635815029544
0,night,15474,1,0.0121223251651616,0.7221425726204893,0.265735102214349
0,night,15474,0,0.038368601436654,0.6095112430288404,0.3521201555345056
0,morning,15474,2,0.260275070926949,0.3785249317470027,0.3611999973260484
0,morning,15474,1,0.0860625246835649,0.4334631437258358,0.4804743315905994
0,morning,15474,0,0.0947142280250705,0.4249790729280368,0.4803066990468926
0,afternoon,15474,2,0.2662023788777921,0.4002218122716598,0.3335758088505481
0,afternoon,15474,1,0.0872714518792833,0.3800496376200277,0.5326789105006889
0,afternoon,15474,0,0.0813207071357845,0.654977174990334,0.2637021178738815
1,night,15475,2,0.5117943108075028,0.18466964640529,0.3035360427872071
1,night,15475,1,0.0,0.5029290667576857,0.4970709332423144
1,night,15475,0,0.6426135719279754,0.1747838220042847,0.1826026060677398
1,morning,15475,2,0.4658161553632202,0.2197961998273274,0.3143876448094523
1,morning,15475,1,0.0553040012840672,0.4501438138466686,0.4945521848692641
1,morning,15475,0,0.4981937599205314,0.2506663986219468,0.2511398414575218
1,afternoon,15475,2,0.5608756700951136,0.1786190195284705,0.2605053103764158
1,afternoon,15475,1,0.0499559048279468,0.5067933671782318,0.4432507279938214
1,afternoon,15475,0,0.6662366760713502,0.1686044213160087,0.1651589026126409
1,night,15476,2,0.3852636898054149,0.2610932442689989,0.3536430659255862
1,night,15476,1,0.6905840656519077,0.1417122628691781,0.1677036714789141
1,night,15476,0,0.0,0.2759310988554423,0.7240689011445577
1,morning,15476,2,0.3199972140264077,0.2865147454228766,0.3934880405507156
1,morning,15476,1,0.2685032724398779,0.2114202074566873,0.5200765201034346
1,morning,15476,0,0.0,0.3201652982898048,0.6798347017101952
1,afternoon,15476,2,0.3682448538712208,0.269323355920997,0.3624317902077821
1,afternoon,15476,1,0.6199501850191351,0.1009906432949493,0.2790591716859154
1,afternoon,15476,0,0.0,0.2740817651876104,0.7259182348123896
1,night,15477,2,0.2311602845188297,0.23284141196916,0.5359983035120103
1,night,15477,1,0.1776379578549992,0.2911829957685052,0.5311790463764955
1,night,15477,0,0.437331160846403,0.0546112544284947,0.5080575847251023
1,morning,15477,2,0.3986681319708535,0.2008385170980548,0.4004933509310917
1,morning,15477,1,0.34856876458256,0.2838976977527795,0.3675335376646603
1,morning,15477,0,0.4361039932383065,0.0579937135685765,0.505902293193117
1,afternoon,15477,2,0.3708421853736056,0.1802720648841246,0.4488857497422698
1,afternoon,15477,1,0.2890968013334986,0.2917676542289021,0.4191355444375992
1,afternoon,15477,0,0.4063284193715596,0.0646532155501326,0.5290183650783077
1,night,15478,2,0.3989556887576881,0.2474712380922382,0.3535730731500737
1,night,15478,1,0.4027039889481435,0.3936510757191431,0.2036449353327133
1,night,15478,0,0.7817490916740778,0.041204445017079,0.1770464633088431
1,morning,15478,2,0.3940268123561175,0.2170073727085347,0.3889658149353478
1,morning,15478,1,0.4346016179757669,0.2586787888721563,0.3067195931520768
1,morning,15478,0,0.7747353750513051,0.0393770089109225,0.1858876160377723
1,afternoon,15478,2,0.3605980406376756,0.2431245184340375,0.3962774409282869
1,afternoon,15478,1,0.4896365418130508,0.2826339084702438,0.2277295497167054
1,afternoon,15478,0,0.7777630566664407,0.0446973675323081,0.177539575801251
1,night,15479,2,0.4597397200116249,0.1637069757535645,0.3765533042348106
1,night,15479,1,0.0827024476602742,0.4552718367535964,0.4620257155861292
1,night,15479,0,0.3042427555404904,0.0185798973350301,0.6771773471244795
1,morning,15479,2,0.5384235985964485,0.139538417876822,0.3220379835267294
1,morning,15479,1,0.0556346037423817,0.5048324793724236,0.4395329168851947
1,morning,15479,0,0.228032112710332,0.0357084829001877,0.7362594043894802
1,afternoon,15479,2,0.4261301907426363,0.1647890242886175,0.4090807849687461
1,afternoon,15479,1,0.0341509936002499,0.3558554359765724,0.6099935704231776
1,afternoon,15479,0,0.2707331710815035,0.0206522601392605,0.7086145687792359
2,night,15480,2,0.4945796172692325,0.1610609351483819,0.3443594475823856
2,night,15480,1,0.2838142166994443,0.2295310617536158,0.4866547215469397
2,night,15480,0,0.7113767133961703,0.0,0.2886232866038296
2,morning,15480,2,0.5252073870277835,0.1339396749506116,0.3408529380216048
2,morning,15480,1,0.3322366552718371,0.3041814626178655,0.3635818821102974
2,morning,15480,0,0.6939230615750354,0.0,0.3060769384249646
2,afternoon,15480,2,0.4951977964855963,0.1467400737341464,0.3580621297802571
2,afternoon,15480,1,0.6018098465854883,0.1286402047129791,0.2695499487015326
2,afternoon,15480,0,0.6999552159361553,0.0,0.3000447840638447
2,night,15481,2,0.5294993891877362,0.1454456273831272,0.3250549834291364
2,night,15481,1,0.4633795912766772,0.2122693129729451,0.3243510957503777
2,night,15481,0,0.3765735748341699,0.0163055958832305,0.6071208292825996
2,morning,15481,2,0.4645514246614208,0.1846794517419699,0.3507691235966093
2,morning,15481,1,0.3341022624187369,0.2494814540054696,0.4164162835757933
2,morning,15481,0,0.459192543106021,0.0243398599988757,0.5164675968951031
2,afternoon,15481,2,0.5735689470902573,0.12255299884113,0.3038780540686125
2,afternoon,15481,1,0.5816448136244018,0.1596385113740023,0.2587166750015958
2,afternoon,15481,0,0.299933295637909,0.0141524070867603,0.6859142972753306
2,night,15482,2,0.4757233677187645,0.1623012895025695,0.361975342778666
2,night,15482,1,0.233976915908544,0.3530888628548728,0.4129342212365833
2,night,15482,0,0.6210485549454517,0.0044826195472379,0.3744688255073105
2,morning,15482,2,0.4632587910295662,0.1903431196233287,0.3463980893471051
2,morning,15482,1,0.5565346866284991,0.2043660697959726,0.2390992435755282
2,morning,15482,0,0.6390363228807412,0.0030168923461675,0.3579467847730914
2,afternoon,15482,2,0.558265877583511,0.1398375456905625,0.3018965767259264
2,afternoon,15482,1,0.4983514364160549,0.1824574539516624,0.3191911096322826
2,afternoon,15482,0,0.599476056412329,0.0037455490883186,0.3967783944993522
2,night,15483,2,0.2961552937883708,0.2822164233840406,0.4216282828275884
2,night,15483,1,0.2875209581529754,0.274952368032141,0.4375266738148834
2,night,15483,0,0.1041048357619418,0.09814507565968,0.797750088578378
2,morning,15483,2,0.3010497227190416,0.2718483066954584,0.4271019705854999
2,morning,15483,1,0.0758503545848636,0.4389261496461378,0.4852234957689986
2,morning,15483,0,0.1075585862185906,0.068748776330474,0.8236926374509355
2,afternoon,15483,2,0.3602154395754086,0.2391687088394684,0.400615851585123
2,afternoon,15483,1,0.1473839815240022,0.2799567626810225,0.5726592557949753
2,afternoon,15483,0,0.1534362324718045,0.0800440542862295,0.7665197132419661
2,night,15484,2,0.2750580405846801,0.2982372561303675,0.4267047032849523
2,night,15484,1,0.0198663113756779,0.4058141413712424,0.5743195472530797
2,night,15484,0,0.4788421191239528,0.0595420613952619,0.4616158194807851
2,morning,15484,2,0.2581425176885129,0.299493103291362,0.4423643790201251
2,morning,15484,1,0.3917636629013842,0.3201697710794089,0.2880665660192068
2,morning,15484,0,0.5341892214836943,0.0522266421154667,0.4135841364008389
2,afternoon,15484,2,0.2759505255998118,0.2827488838037102,0.4413005905964777
2,afternoon,15484,1,0.3332437316987164,0.2729136869376763,0.3938425813636072
2,afternoon,15484,0,0.5028164674933238,0.0606973953190178,0.4364861371876583
2,night,15485,2,0.2051687408897277,0.325864694036262,0.4689665650740103
2,night,15485,1,0.1723152354739459,0.4429551613575916,0.3847296031684624
2,night,15485,0,0.0,0.1874323641630385,0.8125676358369615
2,morning,15485,2,0.1406616901085711,0.3555790276291198,0.5037592822623089
2,morning,15485,1,0.0599871076536538,0.4588952309667254,0.4811176613796208
2,morning,15485,0,0.0,0.1733078378701958,0.8266921621298042
2,afternoon,15485,2,0.2146353098580945,0.3097726480424073,0.4755920420994981
2,afternoon,15485,1,0.2953231208659114,0.3754674693719611,0.3292094097621275
2,afternoon,15485,0,0.0,0.1785234069458537,0.8214765930541463
1,night,15486,2,0.1589263464068968,0.4728516280297312,0.368222025563372
1,night,15486,1,0.1579365537753022,0.4338282842179695,0.4082351620067282
1,night,15486,0,0.0,0.4770439676134752,0.5229560323865249
1,morning,15486,2,0.1897582086473695,0.4421292449324626,0.3681125464201678
1,morning,15486,1,0.0421954651641261,0.4986551741905037,0.4591493606453701
1,morning,15486,0,0.0,0.5200983968195102,0.4799016031804897
1,afternoon,15486,2,0.108452294186976,0.4843590976714003,0.4071886081416238
1,afternoon,15486,1,0.0,0.5532032081590218,0.4467967918409783
1,afternoon,15486,0,0.0,0.4824180631257458,0.5175819368742541
0,night,15489,2,0.1143846522577494,0.5780815939525126,0.3075337537897379
0,night,15489,1,0.0,0.8837364508715513,0.1162635491284487
0,night,15489,0,0.0,0.5203511850968989,0.479648814903101
0,morning,15489,2,0.0971609259760119,0.5962752717431966,0.3065638022807914
0,morning,15489,1,0.0,0.7995884961454177,0.2004115038545822
0,morning,15489,0,0.0,0.5470745001391083,0.4529254998608916
0,afternoon,15489,2,0.0246657339778469,0.6624286901713574,0.3129055758507957
0,afternoon,15489,1,0.0,0.8475586701049739,0.1524413298950262
0,afternoon,15489,0,0.0,0.5228884901397676,0.4771115098602324
0,night,15643,2,0.2841654007007791,0.3726745385874731,0.3431600607117476
0,night,15643,1,0.0,0.3709097789379211,0.6290902210620789
0,night,15643,0,0.0,0.0,1.0
0,morning,15643,2,0.2779710711511528,0.3324570950645017,0.3895718337843454
0,morning,15643,1,0.0,0.2819498994482204,0.7180501005517796
0,morning,15643,0,0.0,0.0,1.0
0,afternoon,15643,2,0.360227297738902,0.2804569438801686,0.3593157583809293
0,afternoon,15643,1,0.0,0.5709923735882388,0.4290076264117611
0,afternoon,15643,0,0.0,0.0,1.0
1,night,15646,2,0.407436163380219,0.2819930791018475,0.3105707575179334
1,night,15646,1,0.8854941992413401,0.0897950892341111,0.0247107115245487
1,night,15646,0,0.6422108702101844,0.1623916310951076,0.1953974986947078
1,morning,15646,2,0.4050235516936513,0.3140855093448431,0.2808909389615055
1,morning,15646,1,0.3521007490794396,0.3904625902629226,0.2574366606576376
1,morning,15646,0,0.7722186082361601,0.1053025467923035,0.1224788449715366
1,afternoon,15646,2,0.4904771622876813,0.2427381534062072,0.2667846843061113
1,afternoon,15646,1,0.0,0.7751742282118811,0.2248257717881188
1,afternoon,15646,0,0.6419104001219147,0.1707985269346222,0.187291072943463
1,night,15648,2,0.3371200602029077,0.2500089885264162,0.4128709512706759
1,night,15648,1,0.2316392454945089,0.3055829034268616,0.4627778510786294
1,night,15648,0,0.1082676359242819,0.1322905929645832,0.7594417711111348
1,morning,15648,2,0.3255046095385036,0.2717433983139433,0.402751992147553
1,morning,15648,1,0.2177495329596151,0.403188979260604,0.3790614877797807
1,morning,15648,0,0.0953332562839811,0.109050109834777,0.7956166338812417
1,afternoon,15648,2,0.4121962232122305,0.2111687991280218,0.3766349776597477
1,afternoon,15648,1,0.1108610176291451,0.4725334203205492,0.4166055620503056
1,afternoon,15648,0,0.0850031684603148,0.1506654817770454,0.7643313497626396
2,night,15649,2,0.3840435740409284,0.2253286331460057,0.3906277928130658
2,night,15649,1,0.1627139734403997,0.4350690104933493,0.402217016066251
2,night,15649,0,0.0609980510986043,0.1969513969908317,0.7420505519105638
2,morning,15649,2,0.3619017286308891,0.2527609385393879,0.385337332829723
2,morning,15649,1,0.440573140955371,0.2713496628653748,0.2880771961792541
2,morning,15649,0,0.1204835225461932,0.1672751553840373,0.7122413220697693
2,afternoon,15649,2,0.4151741201245831,0.1982896959064446,0.3865361839689721
2,afternoon,15649,1,0.2280291669502608,0.3463245510155239,0.4256462820342152
2,afternoon,15649,0,0.0627541509797579,0.1941741477271685,0.7430717012930735
1,night,15650,2,0.337674634376563,0.2079522004063397,0.4543731652170972
1,night,15650,1,0.3646043407323063,0.2584085048282256,0.376987154439468
1,night,15650,0,0.5100602247841071,0.0748181833904801,0.4151215918254128
1,morning,15650,2,0.2999139148358485,0.2452297624521538,0.4548563227119975
1,morning,15650,1,0.07937874553643,0.4269870615950239,0.4936341928685459
1,morning,15650,0,0.4752557631443992,0.1047000546900737,0.4200441821655271
1,afternoon,15650,2,0.3005425540309297,0.222311836667762,0.4771456093013083
1,afternoon,15650,1,0.3274247083439496,0.2778216535694781,0.3947536380865722
1,afternoon,15650,0,0.5125724309578522,0.0707723952349928,0.4166551738071549
1,night,15651,2,0.3296866008461819,0.2127458894442013,0.4575675097096168
1,night,15651,1,0.6224964888355263,0.1699280803133881,0.2075754308510853
1,night,15651,0,0.0924474679717797,0.0023132616735966,0.9052392703546236
1,morning,15651,2,0.3709878766855125,0.2217990533802578,0.4072130699342297
1,morning,15651,1,0.5442407908378201,0.1926007549972643,0.2631584541649156
1,morning,15651,0,0.0523922730130514,0.0005618497563117,0.9470458772306368
1,afternoon,15651,2,0.4058521546537099,0.1756644684230336,0.4184833769232565
1,afternoon,15651,1,0.6716652105417005,0.136943528112994,0.1913912613453054
1,afternoon,15651,0,0.0711877070263824,0.0047143928406523,0.9240979001329652
2,night,15652,2,0.4345754658029367,0.2081921393181763,0.3572323948788869
2,night,15652,1,0.1943119131280163,0.3509188938440545,0.4547691930279292
2,night,15652,0,0.621871442146661,0.0097623252982675,0.3683662325550715
2,morning,15652,2,0.372272644969786,0.2282233670780669,0.3995039879521469
2,morning,15652,1,0.3628578398254732,0.2604636828513822,0.3766784773231444
2,morning,15652,0,0.64294678375058,0.0240574480071024,0.3329957682423176
2,afternoon,15652,2,0.4275122290520221,0.2004986029131358,0.371989168034842
2,afternoon,15652,1,0.2889940998585344,0.236503522671286,0.4745023774701795
2,afternoon,15652,0,0.5783849979045786,0.0138879405444393,0.4077270615509821
2,night,15653,2,0.5021912710867943,0.1685704215604889,0.3292383073527167
2,night,15653,1,0.5085766729529747,0.2366764977445274,0.2547468293024978
2,night,15653,0,0.8221611347839833,0.0052172974422279,0.1726215677737888
2,morning,15653,2,0.4658616259100131,0.2046541085233949,0.329484265566592
2,morning,15653,1,0.3881679878458518,0.2782898633338543,0.3335421488202938
2,morning,15653,0,0.7463436530388777,0.0093489284557384,0.2443074185053838
2,afternoon,15653,2,0.5041845208265298,0.1633032737371998,0.3325122054362703
2,afternoon,15653,1,0.5555721222819904,0.1953504614474516,0.2490774162705579
2,afternoon,15653,0,0.8303846726925898,0.0031862858513817,0.1664290414560285
2,night,15654,2,0.4091805443441009,0.2313447732795183,0.3594746823763807
2,night,15654,1,0.5322416614165357,0.258263711817554,0.2094946267659101
2,night,15654,0,0.0901538084434544,0.0624254677719711,0.8474207237845743
2,morning,15654,2,0.3095784237110273,0.2996888490324625,0.39073272725651
2,morning,15654,1,0.3030136640114968,0.3451786398552559,0.3518076961332472
2,morning,15654,0,0.0336941325324885,0.0663595312533698,0.8999463362141416
2,afternoon,15654,2,0.384290964638851,0.232086602661258,0.383622432699891
2,afternoon,15654,1,0.3746147997141649,0.284267458745895,0.3411177415399401
2,afternoon,15654,0,0.0505295673687588,0.0699130709118011,0.8795573617194401
2,night,15655,2,0.2729906684835209,0.2798311043219815,0.4471782271944974
2,night,15655,1,0.2489235256823863,0.2955198373857806,0.4555566369318332
2,night,15655,0,0.0491513139480977,0.1111798490240749,0.8396688370278272
2,morning,15655,2,0.3156114178873647,0.2708886483218288,0.4134999337908064
2,morning,15655,1,0.2298405806392645,0.3044013849625211,0.4657580343982143
2,morning,15655,0,0.0314239731855532,0.092328389790166,0.8762476370242807
2,afternoon,15655,2,0.383332846232951,0.2256000179296272,0.3910671358374218
2,afternoon,15655,1,0.1394070908903953,0.2895294188054109,0.5710634903041938
2,afternoon,15655,0,0.0422556006685997,0.1038457395942468,0.8538986597371535
2,night,15656,2,0.2148153964527644,0.3595941950077543,0.4255904085394813
2,night,15656,1,0.3377876969660826,0.3652589851141912,0.2969533179197262
2,night,15656,0,0.4540694535781358,0.1127307026194907,0.4331998438023735
2,morning,15656,2,0.1890093690493708,0.3472286573097158,0.4637619736409133
2,morning,15656,1,0.2268690235646557,0.394457728722594,0.3786732477127502
2,morning,15656,0,0.4412019651197827,0.1062763472353931,0.4525216876448243
2,afternoon,15656,2,0.2474236419183831,0.333100417911095,0.4194759401705218
2,afternoon,15656,1,0.4190349790293641,0.3367711081522317,0.244193912818404
2,afternoon,15656,0,0.4265162133330631,0.1233642215512592,0.4501195651156774
1,night,15657,2,0.1978369652307207,0.407332090938035,0.3948309438312442
1,night,15657,1,0.0,0.4648918388888872,0.5351081611111127
1,night,15657,0,0.0,0.5524955063344619,0.4475044936655382
1,morning,15657,2,0.1185481955524326,0.4506808697089935,0.4307709347385737
1,morning,15657,1,0.0,0.4703010987653614,0.5296989012346386
1,morning,15657,0,0.0,0.6182641004214383,0.3817358995785616
1,afternoon,15657,2,0.1684718585648365,0.3931484511960838,0.4383796902390797
1,afternoon,15657,1,0.0,0.3756285007244489,0.6243714992755511
1,afternoon,15657,0,0.0,0.5450971694477469,0.4549028305522531
1,night,15658,2,0.1501635405768849,0.4704615615855803,0.3793748978375347
1,night,15658,1,0.1618787323131911,0.4223785547313807,0.4157427129554282
1,night,15658,0,0.0,0.4073230206630734,0.5926769793369266
1,morning,15658,2,0.2494167349073815,0.3907586211851407,0.3598246439074777
1,morning,15658,1,0.1216628884771211,0.4736065548072193,0.4047305567156595
1,morning,15658,0,0.0,0.4035327943453142,0.5964672056546858
1,afternoon,15658,2,0.1311559627285377,0.4573928939255816,0.4114511433458807
1,afternoon,15658,1,0.2277796790838802,0.4023544957392743,0.3698658251768454
1,afternoon,15658,0,0.0,0.3863169801822966,0.6136830198177035
1,night,15659,2,0.0988761221930206,0.5185053489869272,0.3826185288200521
1,night,15659,1,0.3089374725960647,0.2892315637622362,0.4018309636416991
1,night,15659,0,0.0,0.4958774163132793,0.5041225836867206
1,morning,15659,2,0.1190478121810697,0.4726824109606683,0.4082697768582619
1,morning,15659,1,0.0941617438631642,0.4310084427851515,0.4748298133516841
1,morning,15659,0,0.0,0.457093365230277,0.5429066347697229
1,afternoon,15659,2,0.1108480118357446,0.5004667633603221,0.3886852248039331
1,afternoon,15659,1,0.538151058265649,0.2457888515820802,0.2160600901522707
